what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1395268260235
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1395268260235
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1395268260251
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1395268260251
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1395268260266
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1395268260282
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1395268260282
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1395268260282
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1395268260297
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1395268260297
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1395268260313
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1395268260375
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1395268260391
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1395268260391
started,bundle,org.eclipse.jdt.core,3.7.3.v20120119-1537,"org.eclipse.jdt.core",1395268260407
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110928-1453,"org.eclipse.jdt.core.manipulation",1395268260407
started,bundle,org.eclipse.jdt.launching,3.6.1.v20111006_r372,"org.eclipse.jdt.launching",1395268260422
started,bundle,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui",1395268260453
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1395268260485
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1395268260485
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1395268260485
started,bundle,org.eclipse.m2e.logback.configuration,1.0.200.20111228-1245,"org.eclipse.m2e.logback.configuration",1395268260485
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1395268260500
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1395268260500
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1395268260500
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1395268260500
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1395268260500
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1395268260500
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1395268260516
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1395268260516
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1395268260547
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1395268260547
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1395268260547
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1395268260563
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1395268260563
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1395268260609
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1395268260609
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1395268260609
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1395268260641
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1395268260641
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1395268260641
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1395268260641
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1395268260656
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1395268260687
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1395268260687
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1395268260687
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1395268260719
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1395268260719
started,bundle,org.eclipse.wb.discovery.core,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.core",1395268260734
started,bundle,net.sourceforge.texlipse,1.5.0,"net.sourceforge.texlipse",1395268260750
os,sysinfo,,,"win32",1395268260765
arch,sysinfo,,,"x86_64",1395268260765
ws,sysinfo,,,"win32",1395268260765
locale,sysinfo,,,"pt_BR",1395268260765
processors,sysinfo,,,"4",1395268260765
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1395268260765
java.runtime.version,sysinfo,,,"1.7.0_51-b13",1395268260765
java.specification.name,sysinfo,,,"Java Platform API Specification",1395268260765
java.specification.vendor,sysinfo,,,"Oracle Corporation",1395268260765
java.specification.version,sysinfo,,,"1.7",1395268260765
java.vendor,sysinfo,,,"Oracle Corporation",1395268260765
java.version,sysinfo,,,"1.7.0_51",1395268260765
java.vm.info,sysinfo,,,"mixed mode",1395268260765
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1395268260765
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1395268260765
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1395268260765
java.vm.specification.version,sysinfo,,,"1.7",1395268260765
java.vm.vendor,sysinfo,,,"Oracle Corporation",1395268260765
java.vm.version,sysinfo,,,"24.51-b03",1395268260765
started,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1395268260797
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1395268261639
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1395268262060
started,bundle,org.eclipse.wb.discovery.ui,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.ui",1395268262232
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1395268262310
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395268784895
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395268812570
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1395268814208
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1395268815237
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1395268815237
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395268815643
started,bundle,org.eclipse.ant.ui,3.5.101.v20120110-1739,"org.eclipse.ant.ui",1395268822476
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1395268824129
error,log,,,"Unable to create editor ID net.sourceforge.texlipse.TexEditor: The file does not exist.",1395268824675
opened,editor,net.sourceforge.texlipse,1.5.0,"net.sourceforge.texlipse.TexEditor",1395268824831
opened,editor,net.sourceforge.texlipse,1.5.0,"net.sourceforge.texlipse.TexEditor",1395268824847
closed,editor,net.sourceforge.texlipse,1.5.0,"net.sourceforge.texlipse.TexEditor",1395268824878
error,log,,,"Internal Error",1395268825908
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395268829028
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1395268829059
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.rename",1395268829059
activated,editor,net.sourceforge.texlipse,1.5.0,"net.sourceforge.texlipse.TexEditor",1395268833162
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1395268834519
opened,editor,net.sourceforge.texlipse,1.5.0,"net.sourceforge.texlipse.TexEditor",1395268838871
activated,editor,net.sourceforge.texlipse,1.5.0,"net.sourceforge.texlipse.TexEditor",1395268839058
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1395268841492
error,log,,,"Unable to create editor ID net.sourceforge.texlipse.TexEditor: The file does not exist.",1395268844035
opened,editor,net.sourceforge.texlipse,1.5.0,"net.sourceforge.texlipse.TexEditor",1395268844050
opened,editor,net.sourceforge.texlipse,1.5.0,"net.sourceforge.texlipse.TexEditor",1395268844066
activated,editor,net.sourceforge.texlipse,1.5.0,"net.sourceforge.texlipse.TexEditor",1395268844175
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1395268845470
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1395268845673
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1395268845844
closed,editor,net.sourceforge.texlipse,1.5.0,"net.sourceforge.texlipse.TexEditor",1395268847342
activated,editor,net.sourceforge.texlipse,1.5.0,"net.sourceforge.texlipse.TexEditor",1395268848418
closed,editor,net.sourceforge.texlipse,1.5.0,"net.sourceforge.texlipse.TexEditor",1395268848418
error,log,,,"Unable to create editor ID net.sourceforge.texlipse.TexEditor: The file does not exist.",1395268849666
opened,editor,net.sourceforge.texlipse,1.5.0,"net.sourceforge.texlipse.TexEditor",1395268849666
opened,editor,net.sourceforge.texlipse,1.5.0,"net.sourceforge.texlipse.TexEditor",1395268849682
activated,editor,net.sourceforge.texlipse,1.5.0,"net.sourceforge.texlipse.TexEditor",1395268849729
activated,editor,net.sourceforge.texlipse,1.5.0,"net.sourceforge.texlipse.TexEditor",1395268850337
closed,editor,net.sourceforge.texlipse,1.5.0,"net.sourceforge.texlipse.TexEditor",1395268850337
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1395268854362
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20111007_r372,"org.eclipse.ui.externaltools",1395268854378
executed,command,org.eclipse.ui.externaltools,3.2.0.v20111007_r372,"org.eclipse.ui.externaltools.ExternalToolMenuDelegateToolbar",1395268854471
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1395268854814
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395268855579
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395268855594
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395268859276
error,log,,,"DDE command [DocOpen(""C:\\Users\\Israel Cunha\\Documents\\GitHub\\tcc\\workspaceLatex\\Pré-Projeto\\out\\Principal.pdf"")][FileOpen(""C:\\Users\\Israel Cunha\\Documents\\GitHub\\tcc\\workspaceLatex\\Pré-Projeto\\out\\Principal.pdf"")] failed! (server: acroview, topic: control)",1395268859619
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395268875375
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1395268876889
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1395268878402
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395268880243
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395268895390
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395268895437
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395268896794
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1395268896794
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395268907901
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395268908728
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1395268908744
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1395268908744
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1395268911006
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395268911240
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395268920350
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395268920381
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395268921255
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395268921286
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395268923143
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1395268923158
activated,editor,net.sourceforge.texlipse,1.5.0,"net.sourceforge.texlipse.TexEditor",1395268929227
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1395268929336
closed,editor,net.sourceforge.texlipse,1.5.0,"net.sourceforge.texlipse.TexEditor",1395268929336
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1395268933688
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1395268933766
opened,editor,net.sourceforge.texlipse,1.5.0,"net.sourceforge.texlipse.TexEditor",1395268942643
activated,editor,net.sourceforge.texlipse,1.5.0,"net.sourceforge.texlipse.TexEditor",1395268942767
executed,command,org.eclipse.ui.externaltools,3.2.0.v20111007_r372,"org.eclipse.ui.externaltools.ExternalToolMenuDelegateToolbar",1395268944296
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395268945107
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395268945107
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395268945451
error,log,,,"DDE command [DocOpen(""C:\\Users\\Israel Cunha\\Documents\\GitHub\\tcc\\workspaceLatex\\Projeto_TCC\\out\\Principal.pdf"")][FileOpen(""C:\\Users\\Israel Cunha\\Documents\\GitHub\\tcc\\workspaceLatex\\Projeto_TCC\\out\\Principal.pdf"")] failed! (server: acroview, topic: control)",1395268946043
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395268967868
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1395268969849
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395268981378
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395268982563
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395268982875
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1395268984186
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.200.20111228-1245,"org.eclipse.m2e.logback.configuration",1395268985090
stopped,bundle,org.eclipse.m2e.discovery,1.0.200.20111228-1245,"org.eclipse.m2e.discovery",1395268985153
stopped,bundle,org.eclipse.m2e.refactoring,1.0.200.20111228-1245,"org.eclipse.m2e.refactoring",1395268985215
stopped,bundle,org.eclipse.m2e.editor,1.0.200.20111228-1245,"org.eclipse.m2e.editor",1395268985231
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.200.20111228-1245,"org.eclipse.m2e.editor.xml",1395268985231
stopped,bundle,org.eclipse.m2e.jdt,1.0.200.20111228-1245,"org.eclipse.m2e.jdt",1395268985262
stopped,bundle,org.eclipse.m2e.launching,1.0.200.20111228-1245,"org.eclipse.m2e.launching",1395268985309
stopped,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1395268985309
stopped,bundle,org.eclipse.ui.cheatsheets,3.4.100.v20110425,"org.eclipse.ui.cheatsheets",1395268985324
